Date,Time,Out,Temp,Temp.1,Hum,Pt.,Speed,Dir,Run,Speed.1,Dir.1,Chill,Index,Index.1,Index.2,Bar  ,Rain,Rate,Rad.,Energy,Rad. ,D-D ,D-D .1,Temp.2,Hum.1,Dew,Heat,EMC,Density,ET ,Samp,Tx ,Recept,Int.
29/11/23,18:00,20.9,21.8,20.9,40,6.8,0.0,E,0.0,1.8,ENE,20.9,19.5,19.5,---,986.5,0.0,0.0,0,0.0,0,0.0,0.053,20.3,35,4.4,18.7,7.05,1.1616,0.03,702,1,100.0,30
29/11/23,18:30,19.7,20.9,19.7,45,7.4,0.0,ESE,0.0,0.4,E,19.7,18.6,18.6,---,986.5,0.0,0.0,0,0.0,0,0.0,0.028,19.1,36,3.6,17.4,7.18,1.1672,0.0,701,1,100.0,30
29/11/23,19:00,18.6,19.7,18.6,50,7.9,0.0,---,0.0,0.0,---,18.6,17.6,17.6,---,986.6,0.0,0.0,0,0.0,0,0.0,0.005,17.9,36,2.6,16.2,7.17,1.1727,0.03,702,1,100.0,30
29/11/23,19:30,18.1,18.6,18.0,53,8.4,0.0,ESE,0.0,0.9,ESE,18.1,17.3,17.3,---,986.9,0.0,0.0,0,0.0,0,0.005,0.0,17.2,36,2.0,15.5,7.19,1.1764,0.0,703,1,100.0,30
29/11/23,20:00,19.3,19.4,18.1,45,7.0,0.0,ESE,0.0,0.9,ESE,19.3,18.2,18.2,---,987.0,0.0,0.0,0,0.0,0,0.0,0.02,17.2,36,2.0,15.6,7.19,1.1763,0.03,702,1,100.0,30
29/11/23,20:30,18.6,19.3,18.6,46,6.7,0.0,ESE,0.0,0.4,ESE,18.6,17.4,17.4,---,987.2,0.0,0.0,0,0.0,0,0.0,0.005,17.0,36,1.8,15.3,7.2,1.1775,0.0,700,1,100.0,30
29/11/23,21:00,17.8,18.6,17.8,50,7.3,0.0,---,0.0,0.0,---,17.8,16.8,16.8,---,987.3,0.0,0.0,0,0.0,0,0.01,0.0,16.6,36,1.4,14.9,7.21,1.1796,0.03,700,1,100.0,30
29/11/23,21:30,17.6,17.9,17.6,51,7.3,0.0,---,0.0,0.0,---,17.6,16.6,16.6,---,987.2,0.0,0.0,0,0.0,0,0.016,0.0,16.2,36,1.1,14.6,7.23,1.1811,0.0,700,1,100.0,30
29/11/23,22:00,17.6,17.6,17.4,50,7.0,0.0,---,0.0,0.0,---,17.6,16.5,16.5,---,987.2,0.0,0.0,0,0.0,0,0.016,0.0,15.9,37,1.3,14.3,7.35,1.1822,0.03,702,1,100.0,30
29/11/23,22:30,17.3,17.6,17.3,51,7.1,0.0,E,0.0,0.9,E,17.3,16.3,16.3,---,987.1,0.0,0.0,0,0.0,0,0.021,0.0,15.8,37,1.2,14.2,7.35,1.1825,0.0,701,1,100.0,30
29/11/23,23:00,17.2,17.4,17.2,51,6.9,0.4,E,0.8,0.9,E,17.2,16.2,16.2,---,987.0,0.0,0.0,0,0.0,0,0.024,0.0,15.8,37,1.1,14.2,7.35,1.1826,0.03,702,1,100.0,30
29/11/23,23:30,16.8,17.2,16.6,53,7.1,0.4,NNE,0.8,1.3,NNE,16.8,15.8,15.8,---,986.9,0.0,0.0,0,0.0,0,0.032,0.0,15.6,37,0.9,13.9,7.35,1.1836,0.0,700,1,100.0,30
30/11/23,0:00,16.3,16.8,16.3,56,7.5,0.9,NNE,1.61,1.3,NNE,16.3,15.4,15.4,---,986.9,0.0,0.0,0,0.0,0,0.042,0.0,15.4,37,0.8,13.8,7.35,1.1841,0.03,702,1,100.0,30
30/11/23,0:30,16.3,16.4,16.2,55,7.2,0.4,N,0.8,1.3,N,16.3,15.3,15.3,---,986.8,0.0,0.0,0,0.0,0,0.043,0.0,15.2,37,0.6,13.6,7.35,1.185,0.0,700,1,100.0,30
30/11/23,1:00,15.8,16.3,15.8,56,7.0,0.4,N,0.8,0.9,N,15.8,14.9,14.9,---,986.6,0.0,0.0,0,0.0,0,0.053,0.0,14.9,37,0.4,13.4,7.35,1.186,0.03,700,1,100.0,30
30/11/23,1:30,15.9,15.9,15.7,56,7.1,0.4,N,0.8,1.3,N,15.9,15.0,15.0,---,986.8,0.0,0.0,0,0.0,0,0.051,0.0,14.7,37,0.2,13.2,7.35,1.1873,0.0,700,1,100.0,30
30/11/23,2:00,15.6,15.9,15.6,58,7.3,0.4,N,0.8,0.9,N,15.6,14.7,14.7,---,986.8,0.0,0.0,0,0.0,0,0.058,0.0,14.7,37,0.1,13.1,7.35,1.1875,0.03,701,1,100.0,30
30/11/23,2:30,14.8,15.6,14.8,60,7.1,0.0,N,0.0,0.4,N,14.8,14.0,14.0,---,986.6,0.0,0.0,0,0.0,0,0.074,0.0,13.9,37,-0.5,12.4,7.35,1.1907,0.0,699,1,100.0,30
30/11/23,3:00,14.3,14.8,14.2,61,6.9,0.0,N,0.0,0.9,N,14.3,13.6,13.6,---,986.4,0.0,0.0,0,0.0,0,0.084,0.0,13.5,37,-0.9,12.1,7.35,1.1925,0.03,702,1,100.0,30
30/11/23,3:30,14.6,14.8,14.3,62,7.4,0.0,N,0.0,0.9,N,14.6,13.8,13.8,---,986.4,0.0,0.0,0,0.0,0,0.079,0.0,13.4,37,-1.0,11.9,7.35,1.193,0.0,702,1,100.0,30
30/11/23,4:00,14.1,14.6,14.1,62,6.9,0.0,---,0.0,0.0,---,14.1,13.3,13.3,---,986.6,0.0,0.0,0,0.0,0,0.089,0.0,13.0,37,-1.4,11.6,7.35,1.195,0.03,702,1,100.0,30
30/11/23,4:30,13.8,14.1,13.7,63,6.9,0.0,---,0.0,0.0,---,13.8,13.1,13.1,---,986.7,0.0,0.0,0,0.0,0,0.095,0.0,12.7,37,-1.7,11.3,7.36,1.1967,0.0,700,1,100.0,30
30/11/23,5:00,13.7,13.8,13.6,63,6.8,0.0,N,0.0,0.4,N,13.7,13.1,13.1,---,986.7,0.0,0.0,0,0.0,0,0.096,0.0,12.6,37,-1.8,11.2,7.37,1.1971,0.03,701,1,100.0,30
30/11/23,5:30,14.1,14.2,13.7,64,7.4,0.0,N,0.0,1.3,N,14.1,13.4,13.4,---,987.0,0.0,0.0,0,0.0,0,0.088,0.0,12.7,38,-1.3,11.3,7.46,1.1968,0.0,702,1,100.0,30
30/11/23,6:00,14.1,14.2,13.8,64,7.4,0.0,N,0.0,0.9,N,14.1,13.4,13.4,---,987.1,0.0,0.0,0,0.0,0,0.088,0.0,12.6,38,-1.4,11.3,7.46,1.1973,0.03,700,1,100.0,30
30/11/23,6:30,14.1,14.3,14.0,62,6.9,0.0,N,0.0,1.3,N,14.1,13.3,13.3,---,987.4,0.0,0.0,0,0.0,0,0.089,0.0,12.7,38,-1.3,11.3,7.46,1.1974,0.0,702,1,100.0,30
30/11/23,7:00,14.6,14.8,14.1,62,7.4,0.0,N,0.0,0.9,N,14.6,13.8,13.8,---,987.7,0.0,0.0,3,0.13,12,0.079,0.0,12.9,38,-1.1,11.6,7.46,1.1964,0.03,702,1,100.0,30
30/11/23,7:30,14.1,14.6,13.8,63,7.2,0.0,N,0.0,0.4,N,14.1,13.4,13.4,---,987.8,0.0,0.0,22,0.95,30,0.088,0.0,12.8,38,-1.2,11.5,7.45,1.1971,0.0,702,1,100.0,30
30/11/23,8:00,14.8,14.8,14.1,62,7.6,0.0,N,0.0,0.9,N,14.8,14.1,14.1,---,988.2,0.0,0.0,38,1.63,44,0.074,0.0,13.3,38,-0.8,11.9,7.47,1.1955,0.0,700,1,100.0,30
30/11/23,8:30,15.6,15.6,14.8,58,7.3,0.0,N,0.0,0.4,N,15.6,14.7,14.7,---,988.3,0.0,0.0,51,2.19,58,0.058,0.0,13.9,38,-0.2,12.5,7.49,1.1925,0.0,701,1,100.0,30
30/11/23,9:00,17.3,17.4,15.6,55,8.2,0.0,NW,0.0,0.4,NW,17.3,16.5,16.5,---,988.5,0.0,0.0,198,8.52,316,0.021,0.0,15.5,41,2.3,14.1,8.05,1.1849,0.08,702,1,100.0,30
30/11/23,9:30,18.7,18.7,17.2,51,8.4,0.0,---,0.0,0.0,---,18.7,17.8,17.8,---,988.6,0.0,0.0,184,7.91,420,0.0,0.008,17.2,40,3.5,15.7,7.85,1.1772,0.0,703,1,100.0,30
30/11/23,10:00,21.8,21.8,18.7,43,8.6,0.0,E,0.0,1.3,E,21.8,20.7,20.7,---,988.8,0.0,0.0,460,19.78,494,0.0,0.072,20.9,41,7.2,19.6,7.95,1.1599,0.2,699,1,100.0,30
30/11/23,10:30,23.4,23.4,21.8,38,8.3,0.4,E,0.8,1.8,E,23.4,22.7,22.7,---,988.7,0.0,0.0,527,22.66,552,0.0,0.106,24.3,40,9.8,23.7,7.64,1.1444,0.0,703,1,100.0,30
30/11/23,11:00,23.8,23.8,23.1,39,9.0,0.4,W,0.8,0.9,SW,23.8,23.2,23.2,---,988.4,0.0,0.0,571,24.56,589,0.0,0.115,26.7,39,11.6,25.9,7.45,1.1332,0.33,702,1,100.0,30
30/11/23,11:30,24.4,24.4,23.8,38,9.1,0.4,W,0.8,2.7,ESE,24.4,23.7,23.7,---,988.0,0.0,0.0,595,25.59,603,0.0,0.126,28.9,38,13.2,28.3,7.25,1.1225,0.0,702,1,100.0,30
30/11/23,12:00,24.9,24.9,24.4,38,9.6,0.4,SW,0.8,4.0,NNE,24.9,24.2,24.2,---,987.8,0.0,0.0,120,5.16,605,0.0,0.138,27.7,36,11.3,26.8,6.87,1.1288,0.2,701,1,100.0,30
30/11/23,12:30,25.9,25.9,24.9,35,9.3,1.3,NNE,2.41,4.0,WNW,25.9,25.1,25.1,---,987.0,0.0,0.0,605,26.02,613,0.0,0.159,28.8,37,12.7,28.1,7.07,1.1222,0.0,701,1,100.0,30
30/11/23,13:00,26.3,26.5,25.9,35,9.6,1.3,N,2.41,6.3,ENE,26.3,25.4,25.4,---,986.5,0.0,0.0,603,25.93,610,0.0,0.167,30.5,36,13.7,29.9,6.79,1.1144,0.41,702,1,100.0,30
30/11/23,13:30,26.4,26.8,26.2,39,11.4,1.3,NNE,2.41,4.9,NE,26.4,25.7,25.7,---,986.3,0.0,0.0,569,24.47,599,0.0,0.169,31.3,35,14.0,30.8,6.72,1.1107,0.0,701,1,100.0,30
30/11/23,14:00,26.0,26.6,25.9,38,10.6,2.2,NE,4.02,7.6,NE,26.0,25.2,25.2,---,986.0,0.0,0.0,275,11.83,543,0.0,0.16,29.7,34,12.2,28.8,6.46,1.1183,0.3,701,1,100.0,30
30/11/23,14:30,26.7,26.8,26.0,33,9.1,2.2,NNE,4.02,6.3,NE,26.7,25.7,25.7,---,985.5,0.0,0.0,460,19.78,490,0.0,0.175,29.8,35,12.7,28.9,6.66,1.1171,0.0,702,1,100.0,30
30/11/23,15:00,27.6,27.6,26.7,30,8.4,1.3,NE,2.41,5.4,NNE,27.6,26.4,26.4,---,985.5,0.0,0.0,403,17.33,434,0.0,0.192,31.2,35,13.9,30.6,6.71,1.1103,0.3,703,1,100.0,30
30/11/23,15:30,26.4,27.8,26.4,32,8.4,2.2,NNE,4.02,7.2,NE,26.4,25.4,25.4,---,985.6,0.0,0.0,321,13.8,364,0.0,0.169,31.1,33,12.9,30.2,6.41,1.1123,0.0,702,1,100.0,30
30/11/23,16:00,25.7,26.4,25.7,34,8.7,2.2,NNE,4.02,6.3,NE,25.7,24.8,24.8,---,985.5,0.0,0.0,93,4.0,257,0.0,0.154,28.1,33,10.3,27.1,6.45,1.1257,0.23,702,1,100.0,30
30/11/23,16:30,25.2,25.7,25.1,37,9.4,0.9,SE,1.61,4.0,NE,25.2,24.4,24.4,---,985.5,0.0,0.0,38,1.63,44,0.0,0.142,25.9,34,8.8,24.9,6.68,1.1355,0.0,702,1,100.0,30
30/11/23,17:00,25.2,25.2,24.4,35,8.6,0.9,NE,1.61,3.6,SSE,25.2,24.3,24.3,---,985.8,0.0,0.0,22,0.95,32,0.0,0.142,24.4,35,8.0,23.7,6.93,1.1421,0.08,702,1,100.0,30
30/11/23,17:30,25.1,25.3,25.0,35,8.6,0.9,W,1.61,3.6,W,25.1,24.3,24.3,---,986.0,0.0,0.0,5,0.22,12,0.0,0.141,23.9,35,7.5,23.1,6.95,1.1448,0.0,702,1,100.0,30
30/11/23,18:00,22.7,25.1,22.7,40,8.4,0.0,S,0.0,0.9,S,22.7,21.9,21.9,---,986.1,0.0,0.0,0,0.0,0,0.0,0.09,22.5,35,6.3,21.4,7.0,1.1513,0.03,702,1,100.0,30
30/11/23,18:30,21.3,22.7,21.3,43,8.2,0.0,S,0.0,0.9,S,21.3,20.2,20.2,---,986.3,0.0,0.0,0,0.0,0,0.0,0.063,20.9,35,4.9,19.3,7.05,1.1587,0.0,701,1,100.0,30
30/11/23,19:00,20.5,21.3,20.5,46,8.5,0.0,S,0.0,0.4,S,20.5,19.4,19.4,---,986.5,0.0,0.0,0,0.0,0,0.0,0.045,19.8,35,3.9,18.2,7.05,1.1643,0.03,700,1,100.0,30
30/11/23,19:30,19.5,20.5,19.4,50,8.8,0.0,S,0.0,0.9,S,19.5,18.7,18.7,---,986.8,0.0,0.0,0,0.0,0,0.0,0.024,18.8,36,3.4,17.2,7.17,1.1686,0.0,703,1,100.0,30
30/11/23,20:00,18.7,19.5,18.7,53,8.9,0.0,S,0.0,0.4,S,18.7,17.9,17.9,---,986.7,0.0,0.0,0,0.0,0,0.0,0.007,18.0,36,2.7,16.3,7.16,1.1724,0.03,700,1,100.0,30
30/11/23,20:30,18.2,18.7,18.2,55,9.0,0.0,S,0.0,0.4,S,18.2,17.5,17.5,---,986.7,0.0,0.0,0,0.0,0,0.002,0.0,17.4,36,2.2,15.7,7.18,1.1752,0.0,703,1,100.0,30
30/11/23,21:00,18.8,18.8,18.2,54,9.3,0.4,SSW,0.8,1.3,SSW,18.8,18.1,18.1,---,986.8,0.0,0.0,0,0.0,0,0.0,0.009,17.4,36,2.2,15.8,7.18,1.175,0.03,701,1,100.0,30
30/11/23,21:30,18.2,18.9,18.2,56,9.3,0.0,SSW,0.0,0.9,SSW,18.2,17.5,17.5,---,987.0,0.0,0.0,0,0.0,0,0.002,0.0,17.3,36,2.1,15.6,7.19,1.176,0.0,701,1,100.0,30
30/11/23,22:00,17.6,18.2,17.6,57,9.0,0.0,---,0.0,0.0,---,17.6,16.9,16.9,---,987.2,0.0,0.0,0,0.0,0,0.015,0.0,16.9,36,1.7,15.2,7.2,1.178,0.03,702,1,100.0,30
30/11/23,22:30,17.1,17.6,17.0,59,9.0,0.0,SSW,0.0,0.9,SSW,17.1,16.4,16.4,---,987.1,0.0,0.0,0,0.0,0,0.025,0.0,16.3,36,1.2,14.7,7.22,1.1805,0.0,701,1,100.0,30
30/11/23,23:00,17.2,17.7,17.1,59,9.1,0.0,SSW,0.0,0.9,SSW,17.2,16.5,16.5,---,987.3,0.0,0.0,0,0.0,0,0.023,0.0,16.3,37,1.5,14.7,7.35,1.1807,0.03,703,1,100.0,30
30/11/23,23:30,17.2,17.4,17.2,60,9.4,0.0,W,0.0,0.9,W,17.2,16.6,16.6,---,987.4,0.0,0.0,0,0.0,0,0.023,0.0,16.3,37,1.5,14.7,7.35,1.1809,0.0,702,1,100.0,30
1/12/2023,0:00,16.8,17.2,16.8,60,9.0,0.0,---,0.0,0.0,---,16.8,16.1,16.1,---,987.2,0.0,0.0,0,0.0,0,0.032,0.0,15.8,37,1.2,14.2,7.35,1.1827,0.03,703,1,100.0,30
1/12/2023,0:30,16.3,16.8,16.3,63,9.2,0.0,---,0.0,0.0,---,16.3,15.7,15.7,---,987.1,0.0,0.0,0,0.0,0,0.043,0.0,15.4,37,0.8,13.8,7.35,1.1843,0.0,701,1,100.0,30
1/12/2023,1:00,15.9,16.3,15.8,63,8.9,0.0,---,0.0,0.0,---,15.9,15.2,15.2,---,987.1,0.0,0.0,0,0.0,0,0.051,0.0,15.1,37,0.5,13.5,7.35,1.1862,0.03,702,1,100.0,30
1/12/2023,1:30,15.6,15.9,15.5,64,8.8,0.0,---,0.0,0.0,---,15.6,14.9,14.9,---,987.1,0.0,0.0,0,0.0,0,0.058,0.0,14.8,37,0.2,13.2,7.35,1.1874,0.0,701,1,100.0,30
1/12/2023,2:00,15.8,15.8,15.5,63,8.8,0.0,---,0.0,0.0,---,15.8,15.2,15.2,---,986.9,0.0,0.0,0,0.0,0,0.052,0.0,14.7,37,0.1,13.1,7.35,1.1877,0.03,702,1,100.0,30
1/12/2023,2:30,15.6,15.9,15.6,64,8.8,0.0,---,0.0,0.0,---,15.6,14.9,14.9,---,986.7,0.0,0.0,0,0.0,0,0.058,0.0,14.6,37,0.0,13.0,7.35,1.188,0.0,701,1,100.0,30
1/12/2023,3:00,15.0,15.6,15.0,68,9.1,0.0,---,0.0,0.0,---,15.0,14.4,14.4,---,986.7,0.0,0.0,0,0.0,0,0.069,0.0,14.2,37,-0.3,12.7,7.35,1.1895,0.03,702,1,100.0,30
1/12/2023,3:30,14.9,15.1,14.9,67,8.8,0.0,---,0.0,0.0,---,14.9,14.3,14.3,---,986.7,0.0,0.0,0,0.0,0,0.072,0.0,14.1,37,-0.4,12.6,7.35,1.1903,0.0,702,1,100.0,30
1/12/2023,4:00,14.9,15.0,14.8,67,8.9,0.0,---,0.0,0.0,---,14.9,14.4,14.4,---,986.8,0.0,0.0,0,0.0,0,0.071,0.0,13.9,37,-0.6,12.4,7.35,1.1911,0.0,702,1,100.0,30
1/12/2023,4:30,14.6,15.0,14.6,68,8.8,0.0,SW,0.0,0.4,SW,14.6,14.1,14.1,---,986.8,0.0,0.0,0,0.0,0,0.078,0.0,13.8,37,-0.6,12.3,7.35,1.1914,0.0,703,1,100.0,30
1/12/2023,5:00,14.9,14.9,14.6,67,8.9,0.0,WSW,0.0,0.9,SW,14.9,14.4,14.4,---,986.9,0.0,0.0,0,0.0,0,0.071,0.0,13.8,37,-0.7,12.3,7.35,1.1918,0.0,701,1,100.0,30
1/12/2023,5:30,14.7,14.9,14.7,68,8.8,0.0,---,0.0,0.0,---,14.7,14.1,14.1,---,987.2,0.0,0.0,0,0.0,0,0.076,0.0,13.7,37,-0.7,12.2,7.35,1.1924,0.0,701,1,100.0,30
1/12/2023,6:00,14.6,14.7,14.4,67,8.5,0.0,---,0.0,0.0,---,14.6,14.0,14.0,---,987.2,0.0,0.0,0,0.0,0,0.079,0.0,13.5,37,-0.9,12.1,7.35,1.1934,0.0,702,1,100.0,30
1/12/2023,6:30,14.3,14.6,14.2,69,8.7,0.0,SSW,0.0,0.9,SW,14.3,13.8,13.8,---,987.4,0.0,0.0,0,0.0,0,0.083,0.0,13.3,38,-0.7,11.9,7.47,1.1942,0.0,702,1,100.0,30
1/12/2023,7:00,14.4,14.6,14.3,69,8.8,0.0,SSW,0.0,0.4,SSW,14.4,13.9,13.9,---,987.7,0.0,0.0,4,0.17,12,0.081,0.0,13.4,38,-0.6,12.1,7.47,1.1942,0.0,702,1,100.0,30
1/12/2023,7:30,14.8,14.8,14.4,69,9.1,0.0,---,0.0,0.0,---,14.8,14.3,14.3,---,987.8,0.0,0.0,24,1.03,35,0.074,0.0,13.6,38,-0.5,12.1,7.48,1.1938,0.0,700,1,100.0,30
1/12/2023,8:00,16.3,16.3,14.8,64,9.5,0.4,SSW,0.8,1.3,SSW,16.3,15.8,15.8,---,987.8,0.0,0.0,43,1.85,49,0.042,0.0,14.3,38,0.2,12.8,7.51,1.1901,0.03,700,1,100.0,30
1/12/2023,8:30,17.6,17.6,16.3,60,9.7,0.4,SSW,0.8,0.9,SSW,17.6,16.9,16.9,---,988.1,0.0,0.0,57,2.45,63,0.016,0.0,15.6,38,1.3,14.0,7.55,1.1848,0.0,703,1,100.0,30
1/12/2023,9:00,19.2,19.2,17.6,53,9.4,0.0,SSW,0.0,0.9,SSW,19.2,18.4,18.4,---,988.3,0.0,0.0,183,7.87,301,0.0,0.017,17.3,40,3.6,15.8,7.85,1.1764,0.08,701,1,100.0,30
1/12/2023,9:30,20.3,20.3,19.1,57,11.5,0.0,SSW,0.0,0.9,SSW,20.3,19.9,19.9,---,988.4,0.0,0.0,180,7.74,399,0.0,0.041,19.0,40,5.1,17.6,7.83,1.1687,0.0,702,1,100.0,30
1/12/2023,10:00,23.2,23.2,20.3,45,10.6,0.0,SSW,0.0,0.4,SSW,23.2,22.7,22.7,---,988.4,0.0,0.0,440,18.92,475,0.0,0.101,22.6,41,8.6,21.8,7.85,1.1519,0.2,703,1,100.0,30
1/12/2023,10:30,23.7,23.7,23.0,42,10.0,0.0,NW,0.0,1.3,W,23.7,23.2,23.2,---,988.2,0.0,0.0,505,21.72,531,0.0,0.112,25.7,40,11.1,25.0,7.59,1.1373,0.0,700,1,100.0,30
1/12/2023,11:00,24.8,24.9,23.7,46,12.4,0.4,NNW,0.8,2.7,NNW,24.8,24.5,24.5,---,988.0,0.0,0.0,553,23.78,570,0.0,0.134,27.9,38,12.3,27.2,7.25,1.1274,0.33,702,1,100.0,30
1/12/2023,11:30,24.9,24.9,24.3,42,11.1,1.3,N,2.41,3.1,NNE,24.9,24.4,24.4,---,987.4,0.0,0.0,581,24.99,594,0.0,0.137,28.6,38,12.8,27.9,7.25,1.1236,0.0,702,1,100.0,30
1/12/2023,12:00,24.6,24.9,24.6,41,10.4,0.9,WSW,1.61,2.2,NNW,24.6,24.0,24.0,---,986.9,0.0,0.0,98,4.21,100,0.0,0.13,27.3,36,10.9,26.4,6.9,1.1296,0.2,703,1,100.0,30
1/12/2023,12:30,26.5,26.5,24.6,39,11.4,0.9,NW,1.61,3.1,E,26.5,25.7,25.7,---,986.5,0.0,0.0,601,25.85,613,0.0,0.17,29.3,37,13.1,28.6,7.06,1.1196,0.0,701,1,100.0,30
1/12/2023,13:00,27.3,27.3,26.5,38,11.7,0.4,W,0.8,1.8,WSW,27.3,26.5,26.5,---,986.2,0.0,0.0,600,25.8,633,0.0,0.186,31.7,37,15.2,31.5,6.97,1.1079,0.38,703,1,100.0,30
1/12/2023,13:30,26.8,27.3,26.7,38,11.3,1.3,NNW,2.41,4.0,N,26.8,26.0,26.0,---,986.1,0.0,0.0,560,24.08,584,0.0,0.176,32.3,36,15.4,32.2,6.85,1.1053,0.0,701,1,100.0,30
1/12/2023,14:00,25.5,26.8,25.3,44,12.3,1.3,NNW,2.41,4.9,N,25.5,25.1,25.1,---,985.7,0.0,0.0,272,11.7,541,0.0,0.149,30.2,35,13.1,29.4,6.68,1.1152,0.28,697,1,100.0,30
1/12/2023,14:30,26.6,26.7,25.5,38,11.1,0.9,N,1.61,4.0,NNW,26.6,25.8,25.8,---,985.8,0.0,0.0,459,19.74,483,0.0,0.172,30.6,36,13.8,29.9,6.79,1.1133,0.0,703,1,100.0,30
1/12/2023,15:00,26.8,27.3,26.7,37,10.9,0.9,N,1.61,3.6,N,26.8,25.9,25.9,---,985.5,0.0,0.0,386,16.6,429,0.0,0.176,31.6,35,14.3,31.1,6.73,1.1086,0.28,701,1,100.0,30
1/12/2023,15:30,26.8,27.0,26.3,37,10.9,0.9,SW,1.61,3.6,SSW,26.8,26.0,26.0,---,985.6,0.0,0.0,304,13.07,348,0.0,0.177,31.5,35,14.2,30.9,6.72,1.1091,0.0,703,1,100.0,30
1/12/2023,16:00,25.0,26.9,25.0,40,10.5,0.9,SW,1.61,2.7,WSW,25.0,24.4,24.4,---,985.4,0.0,0.0,97,4.17,264,0.0,0.139,28.9,34,11.5,28.0,6.49,1.1213,0.18,699,1,100.0,30
1/12/2023,16:30,24.4,25.0,24.4,41,10.3,0.4,WNW,0.8,1.8,WNW,24.4,23.9,23.9,---,985.8,0.0,0.0,42,1.81,51,0.0,0.127,25.9,35,9.3,25.0,6.88,1.1354,0.0,701,1,100.0,30
1/12/2023,17:00,24.4,24.6,24.3,41,10.3,0.4,WNW,0.8,1.8,WNW,24.4,23.9,23.9,---,985.9,0.0,0.0,23,0.99,32,0.0,0.127,24.3,36,8.2,23.6,7.04,1.1426,0.05,702,1,100.0,30
1/12/2023,17:30,23.8,24.4,23.8,42,10.1,0.9,SSW,1.61,3.1,SW,23.8,23.3,23.3,---,985.9,0.0,0.0,4,0.17,12,0.0,0.113,23.3,36,7.4,22.6,7.09,1.1469,0.0,702,1,100.0,30
1/12/2023,18:00,23.2,23.8,23.2,43,9.9,0.9,SW,1.61,3.1,SW,23.2,22.7,22.7,---,986.1,0.0,0.0,0,0.0,0,0.0,0.101,22.4,36,6.6,21.4,7.15,1.1512,0.05,702,1,100.0,30
1/12/2023,18:30,23.1,23.4,23.1,43,9.8,0.9,SW,1.61,2.7,SSW,23.1,22.5,22.5,---,986.4,0.0,0.0,0,0.0,0,0.0,0.098,22.0,36,6.2,20.7,7.19,1.1536,0.0,702,1,100.0,30
1/12/2023,19:00,22.3,23.1,22.3,45,9.8,0.4,SW,0.8,1.8,SSW,22.3,21.6,21.6,---,986.5,0.0,0.0,0,0.0,0,0.0,0.082,21.2,36,5.5,19.7,7.24,1.1573,0.05,701,1,100.0,30
1/12/2023,19:30,22.3,22.3,21.7,45,9.8,0.4,SSW,0.8,2.2,SSW,22.3,21.6,21.6,---,986.6,0.0,0.0,0,0.0,0,0.0,0.083,20.6,37,5.4,19.0,7.35,1.1602,0.0,702,1,100.0,30
1/12/2023,20:00,22.1,22.3,22.1,45,9.6,0.4,SW,0.8,1.8,SW,22.1,21.2,21.2,---,986.7,0.0,0.0,0,0.0,0,0.0,0.078,20.6,37,5.4,19.1,7.35,1.16,0.05,702,1,100.0,30
1/12/2023,20:30,21.4,22.1,21.4,46,9.3,0.4,SW,0.8,1.3,SW,21.4,20.4,20.4,---,986.6,0.0,0.0,0,0.0,0,0.0,0.065,20.1,37,5.0,18.7,7.35,1.1623,0.0,702,1,100.0,30
1/12/2023,21:00,20.4,21.4,20.4,49,9.4,0.0,SW,0.0,0.4,SW,20.4,19.6,19.6,---,986.6,0.0,0.0,0,0.0,0,0.0,0.044,19.3,37,4.3,17.8,7.35,1.1659,0.03,702,1,100.0,30
1/12/2023,21:30,20.8,20.9,20.2,47,9.1,0.4,SSW,0.8,1.8,SSW,20.8,19.8,19.8,---,986.9,0.0,0.0,0,0.0,0,0.0,0.052,18.9,37,3.9,17.4,7.35,1.1679,0.0,700,1,100.0,30
1/12/2023,22:00,21.1,21.1,20.8,46,9.0,0.9,SW,1.61,2.2,SW,21.1,20.0,20.0,---,986.7,0.0,0.0,0,0.0,0,0.0,0.058,19.3,37,4.2,17.8,7.35,1.1662,0.05,702,1,100.0,30
1/12/2023,22:30,20.9,21.3,20.9,46,8.9,0.4,SW,0.8,2.2,SW,20.9,19.8,19.8,---,986.6,0.0,0.0,0,0.0,0,0.0,0.054,19.4,37,4.3,17.9,7.35,1.1656,0.0,701,1,100.0,30
1/12/2023,23:00,20.4,20.9,20.4,47,8.7,0.4,SW,0.8,1.8,SW,20.4,19.4,19.4,---,986.7,0.0,0.0,0,0.0,0,0.0,0.043,18.9,37,3.9,17.4,7.35,1.1677,0.05,701,1,100.0,30
1/12/2023,23:30,20.3,20.4,19.9,47,8.6,0.9,SSW,1.61,4.0,SW,20.3,19.3,19.3,---,986.6,0.0,0.0,0,0.0,0,0.0,0.041,18.3,37,3.4,16.8,7.35,1.1704,0.0,702,1,100.0,30
2/12/2023,0:00,19.7,20.3,19.7,49,8.7,0.4,E,0.8,1.8,SSW,19.7,18.9,18.9,---,986.2,0.0,0.0,0,0.0,0,0.0,0.029,18.3,37,3.4,16.8,7.35,1.17,0.05,702,1,100.0,30
2/12/2023,0:30,19.4,20.1,19.4,49,8.4,0.9,ENE,1.61,3.6,E,19.4,18.5,18.5,---,986.1,0.0,0.0,0,0.0,0,0.0,0.022,18.2,37,3.2,16.6,7.35,1.1706,0.0,657,1,96.1,30
